Source,Target,Weight
00-0026143,00-0029567,162.8
00-0026143,00-0033217,195.9
00-0026143,00-0034109,169.8
00-0026143,00-0034366,161.0
00-0026143,00-0034400,169.7
00-0026143,00-0035021,188.5
00-0026143,00-0035639,247.1
00-0026143,00-0036223,279.40000000000003
00-0026143,00-0036228,163.4
00-0026143,00-0036251,214.5
00-0026143,00-0036252,278.5
00-0026143,00-0036482,166.9
00-0026143,00-0036493,215.5
00-0026143,00-0036876,191.2
00-0026143,00-0036879,196.62
00-0026143,00-0037393,167.0
00-0026143,00-0037664,232.29999999999998
00-0026143,00-0037755,210.20000000000002
00-0029567,00-0033217,42.419999999999995
00-0029567,00-0034109,16.32
00-0029567,00-0034366,7.52
00-0029567,00-0034400,16.22
00-0029567,00-0035021,35.02
00-0029567,00-0035639,93.61999999999999
00-0029567,00-0036223,125.92
00-0029567,00-0036228,9.92
00-0029567,00-0036251,61.019999999999996
00-0029567,00-0036252,125.02
00-0029567,00-0036482,13.42
00-0029567,00-0036493,62.019999999999996
00-0029567,00-0036876,37.72
00-0029567,00-0036879,43.13999999999999
00-0029567,00-0037393,13.52
00-0029567,00-0037664,78.82
00-0029567,00-0037755,56.72
00-0033217,00-0034109,49.42
00-0033217,00-0036251,272.82000000000005
00-0033217,00-0037393,46.62
00-0033217,00-0037664,356.52
00-0033217,00-0037755,89.82
00-0034109,00-0034366,14.52
00-0034109,00-0034400,23.22
00-0034109,00-0035021,42.019999999999996
00-0034109,00-0035639,100.61999999999999
00-0034109,00-0036223,132.92000000000002
00-0034109,00-0036228,16.92
00-0034109,00-0036251,68.02
00-0034109,00-0036252,132.02
00-0034109,00-0036482,20.42
00-0034109,00-0036493,69.02
00-0034109,00-0036876,44.72
00-0034109,00-0036879,50.14
00-0034109,00-0037393,20.52
00-0034109,00-0037664,85.82
00-0034109,00-0037755,63.72
00-0034366,00-0034400,14.419999999999998
00-0034366,00-0036251,59.22
00-0034366,00-0037393,11.719999999999999
00-0034366,00-0037664,77.02
00-0034366,00-0037755,54.92
00-0034400,00-0036228,16.82
00-0034400,00-0036251,67.92
00-0034400,00-0036482,20.32
00-0034400,00-0036493,68.92
00-0034400,00-0036876,44.62
00-0034400,00-0036879,50.03999999999999
00-0034400,00-0037393,20.419999999999998
00-0034400,00-0037664,85.72
00-0034400,00-0037755,63.620000000000005
00-0035021,00-0036251,86.72
00-0035021,00-0037393,39.22
00-0035021,00-0037664,246.11999999999998
00-0035021,00-0037755,82.42
00-0035639,00-0036251,145.32
00-0035639,00-0037393,97.82
00-0035639,00-0037664,163.11999999999998
00-0035639,00-0037755,141.02
00-0036223,00-0036251,457.62
00-0036223,00-0037393,130.12
00-0036223,00-0037664,749.32
00-0036223,00-0037755,173.32000000000002
00-0036228,00-0036251,61.62
00-0036228,00-0037393,14.120000000000001
00-0036228,00-0037664,79.42
00-0036228,00-0037755,57.32
00-0036251,00-0036252,462.52
00-0036251,00-0036482,65.12
00-0036251,00-0036493,113.72
00-0036251,00-0036876,275.02000000000004
00-0036251,00-0036879,94.84
00-0036251,00-0037393,65.22
00-0036251,00-0037664,336.52000000000004
00-0036251,00-0037755,108.42
00-0036252,00-0037393,129.22
00-0036252,00-0037664,622.3199999999999
00-0036252,00-0037755,172.42
00-0036482,00-0037393,17.62
00-0036482,00-0037664,82.92
00-0036482,00-0037755,60.82
00-0036493,00-0037393,66.22
00-0036493,00-0037664,131.52
00-0036493,00-0037755,109.42
00-0036876,00-0037393,41.92
00-0036876,00-0037664,356.22
00-0036876,00-0037755,85.12
00-0036879,00-0037393,47.339999999999996
00-0036879,00-0037664,112.63999999999999
00-0036879,00-0037755,90.53999999999999
00-0037393,00-0037664,83.02
00-0037393,00-0037755,60.92
00-0037664,00-0037755,126.22
00-0026158,00-0032134,89.56
00-0026158,00-0032958,60.36
00-0026158,00-0034270,127.86
00-0026158,00-0035752,63.36
00-0026158,00-0035831,131.96
00-0026158,00-0036329,54.56
00-0026158,00-0037157,100.36
00-0026158,00-0037740,187.05999999999997
00-0026158,00-0037805,55.16
00-0026158,00-0038120,150.46
00-0032134,00-0032958,46.92
00-0032134,00-0033871,106.52
00-0032134,00-0034270,188.32000000000002
00-0032134,00-0034401,97.5
00-0032134,00-0034419,80.6
00-0032134,00-0035510,54.32
00-0032134,00-0035537,71.72
00-0032134,00-0035752,49.92
00-0032134,00-0035831,118.52
00-0032134,00-0036255,59.52
00-0032134,00-0036313,41.6
00-0032134,00-0036329,53.220000000000006
00-0032134,00-0036924,125.92
00-0032134,00-0036980,92.02000000000001
00-0032134,00-0037013,270.58000000000004
00-0032134,00-0037157,86.92
00-0032134,00-0037740,303.62
00-0032134,00-0037805,68.62
00-0032134,00-0038120,363.32000000000005
00-0032958,00-0033871,77.32
00-0032958,00-0034270,85.22
00-0032958,00-0034401,68.3
00-0032958,00-0034419,51.4
00-0032958,00-0035510,25.119999999999997
00-0032958,00-0035537,42.519999999999996
00-0032958,00-0035752,20.72
00-0032958,00-0035831,89.32
00-0032958,00-0036255,30.32
00-0032958,00-0036313,12.399999999999999
00-0032958,00-0036329,11.92
00-0032958,00-0036924,96.72
00-0032958,00-0036980,62.82
00-0032958,00-0037013,109.64
00-0032958,00-0037157,57.72
00-0032958,00-0037740,144.42
00-0032958,00-0037805,12.52
00-0032958,00-0038120,107.82
00-0033871,00-0034270,144.82
00-0033871,00-0035752,80.32
00-0033871,00-0035831,148.92
00-0033871,00-0036329,71.52
00-0033871,00-0037157,117.32
00-0033871,00-0037740,204.01999999999998
00-0033871,00-0037805,72.11999999999999
00-0033871,00-0038120,167.42
00-0034270,00-0034401,135.79999999999998
00-0034270,00-0034419,118.9
00-0034270,00-0035510,92.62
00-0034270,00-0035537,110.02
00-0034270,00-0035752,88.22
00-0034270,00-0035831,156.82
00-0034270,00-0036255,97.82
00-0034270,00-0036313,79.9
00-0034270,00-0036329,214.82
00-0034270,00-0036924,164.22
00-0034270,00-0036980,130.32
00-0034270,00-0037013,359.18000000000006
00-0034270,00-0037157,125.22
00-0034270,00-0037740,614.02
00-0034270,00-0037805,238.62
00-0034270,00-0038120,706.72
00-0034401,00-0035752,71.3
00-0034401,00-0035831,139.9
00-0034401,00-0036329,62.5
00-0034401,00-0037157,108.3
00-0034401,00-0037740,194.99999999999997
00-0034401,00-0037805,63.099999999999994
00-0034401,00-0038120,158.4
00-0034419,00-0035752,54.4
00-0034419,00-0035831,123.0
00-0034419,00-0036329,45.6
00-0034419,00-0037157,91.4
00-0034419,00-0037740,178.1
00-0034419,00-0037805,46.199999999999996
00-0034419,00-0038120,141.5
00-0035510,00-0035752,28.119999999999997
00-0035510,00-0035831,96.72
00-0035510,00-0036329,19.32
00-0035510,00-0037157,65.12
00-0035510,00-0037740,151.82
00-0035510,00-0037805,19.92
00-0035510,00-0038120,115.22
00-0035537,00-0035752,45.519999999999996
00-0035537,00-0035831,114.11999999999999
00-0035537,00-0036329,36.72
00-0035537,00-0037157,82.52
00-0035537,00-0037740,169.22
00-0035537,00-0037805,37.32
00-0035537,00-0038120,132.62
00-0035752,00-0035831,92.32
00-0035752,00-0036255,33.32
00-0035752,00-0036313,15.399999999999999
00-0035752,00-0036329,14.919999999999998
00-0035752,00-0036924,99.72
00-0035752,00-0036980,65.82000000000001
00-0035752,00-0037013,112.64
00-0035752,00-0037157,60.72
00-0035752,00-0037740,147.42
00-0035752,00-0037805,15.52
00-0035752,00-0038120,110.82
00-0035831,00-0036255,101.91999999999999
00-0035831,00-0036313,84.0
00-0035831,00-0036329,83.52
00-0035831,00-0036924,168.32
00-0035831,00-0036980,134.42
00-0035831,00-0037013,181.23999999999998
00-0035831,00-0037157,129.32
00-0035831,00-0037740,216.01999999999998
00-0035831,00-0037805,84.11999999999999
00-0035831,00-0038120,179.42
00-0036255,00-0036329,24.52
00-0036255,00-0037157,70.32
00-0036255,00-0037740,157.01999999999998
00-0036255,00-0037805,25.12
00-0036255,00-0038120,120.41999999999999
00-0036313,00-0036329,6.6
00-0036313,00-0037157,52.4
00-0036313,00-0037740,139.1
00-0036313,00-0037805,7.199999999999999
00-0036313,00-0038120,102.5
00-0036329,00-0036924,90.92
00-0036329,00-0036980,57.02
00-0036329,00-0037013,224.08
00-0036329,00-0037157,51.92
00-0036329,00-0037740,410.12
00-0036329,00-0037805,34.72
00-0036329,00-0038120,502.82000000000005
00-0036924,00-0037157,136.72
00-0036924,00-0037740,223.42
00-0036924,00-0037805,91.52
00-0036924,00-0038120,186.82
00-0036980,00-0037157,102.82
00-0036980,00-0037740,189.51999999999998
00-0036980,00-0037805,57.62
00-0036980,00-0038120,152.92
00-0037013,00-0037157,149.64000000000001
00-0037013,00-0037740,474.48
00-0037013,00-0037805,239.48
00-0037013,00-0038120,534.1800000000001
00-0037157,00-0037740,184.42
00-0037157,00-0037805,52.519999999999996
00-0037157,00-0038120,147.82
00-0037740,00-0037805,433.9200000000001
00-0037740,00-0038120,902.02
00-0037805,00-0038120,526.62
00-0026189,00-0031325,52.72
00-0026189,00-0032063,23.22
00-0026189,00-0032775,87.72
00-0026189,00-0033376,30.02
00-0026189,00-0034184,85.52
00-0026189,00-0034753,145.82
00-0026189,00-0034796,257.1
00-0026189,00-0034975,52.019999999999996
00-0026189,00-0035249,50.519999999999996
00-0026189,00-0035527,23.22
00-0026189,00-0035993,89.47999999999999
00-0026189,00-0036133,25.22
00-0026189,00-0036158,111.72
00-0026189,00-0036331,100.11999999999999
00-0026189,00-0036550,59.519999999999996
00-0026189,00-0036630,24.32
00-0026189,00-0037175,26.6
00-0026189,00-0037838,76.32
00-0026189,00-0038046,25.92
00-0031325,00-0032063,39.62
00-0031325,00-0033118,124.52
00-0031325,00-0034184,101.92
00-0031325,00-0034975,68.42
00-0031325,00-0035527,39.62
00-0031325,00-0036158,128.12
00-0031325,00-0037175,43.0
00-0031325,00-0037838,92.72
00-0031325,00-0038046,42.32
00-0032063,00-0032775,74.62
00-0032063,00-0033118,95.02
00-0032063,00-0033376,16.919999999999998
00-0032063,00-0034184,72.42
00-0032063,00-0034753,132.72
00-0032063,00-0034796,244.0
00-0032063,00-0034975,38.92
00-0032063,00-0035249,37.42
00-0032063,00-0035527,10.120000000000001
00-0032063,00-0035993,76.38
00-0032063,00-0036133,12.120000000000001
00-0032063,00-0036158,98.62
00-0032063,00-0036331,87.02
00-0032063,00-0036550,46.42
00-0032063,00-0036630,11.219999999999999
00-0032063,00-0037175,13.5
00-0032063,00-0037838,63.22
00-0032063,00-0038046,12.82
00-0032775,00-0033118,159.52
00-0032775,00-0033376,81.42
00-0032775,00-0034184,136.92
00-0032775,00-0034753,197.22
00-0032775,00-0034796,308.50000000000006
00-0032775,00-0034975,103.42
00-0032775,00-0035249,101.92
00-0032775,00-0035527,74.62
00-0032775,00-0035993,140.88
00-0032775,00-0036133,76.62
00-0032775,00-0036158,163.12
00-0032775,00-0036331,151.52
00-0032775,00-0036550,110.92
00-0032775,00-0036630,75.72
00-0032775,00-0037175,78.0
00-0032775,00-0037838,127.72
00-0032775,00-0038046,77.32000000000001
00-0033118,00-0033376,101.82
00-0033118,00-0034184,157.32
00-0033118,00-0034753,217.61999999999998
00-0033118,00-0034796,328.90000000000003
00-0033118,00-0034975,123.82
00-0033118,00-0035249,122.32
00-0033118,00-0035993,161.28
00-0033118,00-0036133,97.02
00-0033118,00-0036158,183.52
00-0033118,00-0036331,171.92
00-0033118,00-0036550,131.32
00-0033118,00-0036630,96.11999999999999
00-0033118,00-0037175,98.39999999999999
00-0033118,00-0037838,148.11999999999998
00-0033118,00-0038046,97.72
00-0033376,00-0035527,16.919999999999998
00-0033376,00-0037175,20.3
00-0033376,00-0037838,271.82000000000005
00-0033376,00-0038046,73.41999999999999
00-0034184,00-0035249,99.72
00-0034184,00-0035527,72.42
00-0034184,00-0036550,339.82000000000005
00-0034184,00-0036630,263.12
00-0034184,00-0037175,75.8
00-0034184,00-0037838,390.12000000000006
00-0034184,00-0038046,272.72
00-0034753,00-0035527,132.72
00-0034753,00-0037175,136.1
00-0034753,00-0037838,601.52
00-0034753,00-0038046,403.12
00-0034796,00-0035527,244.0
00-0034796,00-0037175,247.38000000000002
00-0034796,00-0037838,1335.92
00-0034796,00-0038046,1137.5200000000002
00-0034975,00-0035249,66.22
00-0034975,00-0035527,38.92
00-0034975,00-0036550,466.42
00-0034975,00-0036630,269.22
00-0034975,00-0037175,42.3
00-0034975,00-0037838,466.4200000000001
00-0034975,00-0038046,268.02
00-0035249,00-0035527,37.42
00-0035249,00-0036158,125.92
00-0035249,00-0037175,40.8
00-0035249,00-0037838,90.52
00-0035249,00-0038046,40.12
00-0035527,00-0035993,76.38
00-0035527,00-0036133,12.120000000000001
00-0035527,00-0036158,98.62
00-0035527,00-0036331,87.02
00-0035527,00-0036550,46.42
00-0035527,00-0036630,11.219999999999999
00-0035527,00-0037175,13.5
00-0035527,00-0037838,63.22
00-0035527,00-0038046,12.82
00-0035993,00-0037175,79.75999999999999
00-0035993,00-0037838,237.2
00-0035993,00-0038046,119.8
00-0036133,00-0037175,15.5
00-0036133,00-0037838,65.22
00-0036133,00-0038046,14.82
00-0036158,00-0036550,193.22
00-0036158,00-0036630,116.52
00-0036158,00-0037175,102.0
00-0036158,00-0037838,243.52
00-0036158,00-0038046,126.12
00-0036331,00-0037175,90.39999999999999
00-0036331,00-0037838,225.51999999999995
00-0036331,00-0038046,108.12
00-0036550,00-0037175,49.8
00-0036550,00-0037838,481.12
00-0036550,00-0038046,282.72
00-0036630,00-0037175,14.599999999999998
00-0036630,00-0037838,283.92
00-0036630,00-0038046,85.52000000000001
00-0037175,00-0037838,66.6
00-0037175,00-0038046,16.2
00-0037838,00-0038046,282.72
00-0026197,00-0033857,126.24000000000001
00-0026197,00-0034272,114.63999999999999
00-0026197,00-0034386,56.54
00-0026197,00-0034816,25.24
00-0026197,00-0036913,65.74000000000001
00-0026197,00-0037197,164.23999999999998
00-0026197,00-0038090,45.839999999999996
00-0030506,00-0033857,542.52
00-0030506,00-0034272,601.02
00-0030506,00-0034386,726.4200000000001
00-0030506,00-0034816,276.92
00-0030506,00-0036913,523.82
00-0030506,00-0037197,991.72
00-0030506,00-0038090,632.5200000000001
00-0031376,00-0033857,271.42
00-0031376,00-0034272,374.98
00-0031376,00-0034386,333.58000000000004
00-0031376,00-0034816,170.42
00-0031376,00-0036913,297.78000000000003
00-0031376,00-0037197,593.48
00-0031376,00-0038090,284.58000000000004
00-0031595,00-0033857,123.72
00-0031595,00-0034272,112.11999999999999
00-0031595,00-0034386,54.019999999999996
00-0031595,00-0034816,22.72
00-0031595,00-0036913,63.22
00-0031595,00-0037197,161.72
00-0031595,00-0038090,43.31999999999999
00-0032062,00-0033857,130.32000000000002
00-0032062,00-0034272,179.62
00-0032062,00-0034386,138.22
00-0032062,00-0034816,29.32
00-0032062,00-0036913,102.42000000000002
00-0032062,00-0037197,398.12
00-0032062,00-0038090,89.22
00-0033481,00-0033857,123.22
00-0033481,00-0034272,111.61999999999999
00-0033481,00-0034386,53.519999999999996
00-0033481,00-0034816,22.22
00-0033481,00-0036913,62.72
00-0033481,00-0037197,161.22
00-0033481,00-0038090,42.81999999999999
00-0033857,00-0033873,988.52
00-0033857,00-0034272,226.52
00-0033857,00-0034386,256.02
00-0033857,00-0034816,137.12
00-0033857,00-0035140,256.32
00-0033857,00-0035547,187.92
00-0033857,00-0035889,121.92
00-0033857,00-0036360,203.22
00-0033857,00-0036637,285.12
00-0033857,00-0036913,177.62
00-0033857,00-0037197,369.12
00-0033857,00-0038090,200.42
00-0033873,00-0034272,999.5
00-0033873,00-0034386,1350.3799999999999
00-0033873,00-0034816,497.44
00-0033873,00-0036913,922.3000000000001
00-0033873,00-0037197,1615.68
00-0033873,00-0038090,1256.4799999999998
00-0034272,00-0034386,282.12
00-0034272,00-0034816,125.52
00-0034272,00-0035140,259.52
00-0034272,00-0035547,133.12
00-0034272,00-0035889,165.05999999999997
00-0034272,00-0036360,375.52
00-0034272,00-0036637,259.52000000000004
00-0034272,00-0036913,246.32000000000002
00-0034272,00-0037197,542.02
00-0034272,00-0038090,233.11999999999998
00-0034386,00-0035140,284.22
00-0034386,00-0035547,120.41999999999999
00-0034386,00-0035889,123.66
00-0034386,00-0036360,261.62
00-0034386,00-0036637,337.82000000000005
00-0034386,00-0036913,204.92
00-0034386,00-0037197,595.8199999999999
00-0034386,00-0038090,236.62
00-0034816,00-0035140,91.42
00-0034816,00-0035547,43.72
00-0034816,00-0035889,20.919999999999998
00-0034816,00-0036360,102.22
00-0034816,00-0036637,66.62
00-0034816,00-0036913,76.62
00-0034816,00-0037197,175.11999999999998
00-0034816,00-0038090,56.72
00-0035140,00-0036913,182.32
00-0035140,00-0037197,549.52
00-0035140,00-0038090,190.32
00-0035547,00-0036913,84.22
00-0035547,00-0037197,233.52
00-0035547,00-0038090,64.82
00-0035889,00-0036913,87.86
00-0035889,00-0037197,383.56
00-0035889,00-0038090,74.66
00-0036360,00-0036913,225.82
00-0036360,00-0037197,521.52
00-0036360,00-0038090,212.62
00-0036637,00-0036913,182.32000000000002
00-0036637,00-0037197,603.12
00-0036637,00-0038090,243.92
00-0036913,00-0037197,464.82
00-0036913,00-0038090,155.92
00-0037197,00-0038090,501.92
00-0026300,00-0029892,43.58
00-0026300,00-0031345,172.36
00-0026300,00-0032058,26.58
00-0026300,00-0032214,13.280000000000001
00-0026300,00-0033280,326.84000000000003
00-0026300,00-0033288,166.88000000000002
00-0026300,00-0034073,24.08
00-0026300,00-0034407,51.68
00-0026300,00-0035719,148.48000000000002
00-0026300,00-0036259,61.879999999999995
00-0026300,00-0036261,168.28
00-0026300,00-0036429,7.58
00-0026300,00-0036567,61.98
00-0026300,00-0037012,20.04
00-0026300,00-0037525,40.58
00-0026300,00-0037827,17.48
00-0026300,00-0037828,9.48
00-0026300,00-0037834,157.0
00-0029892,00-0032214,47.42
00-0029892,00-0033280,858.08
00-0029892,00-0034407,136.32
00-0029892,00-0037525,290.42
00-0029892,00-0037827,85.12
00-0029892,00-0037828,43.62
00-0029892,00-0037834,871.96
00-0031345,00-0032214,176.2
00-0031345,00-0033280,489.76
00-0031345,00-0034407,214.6
00-0031345,00-0037525,203.5
00-0031345,00-0037827,180.4
00-0031345,00-0037828,172.4
00-0031345,00-0037834,319.92
00-0032058,00-0033280,343.98
00-0032058,00-0034407,68.82000000000001
00-0032058,00-0036259,79.02
00-0032058,00-0036567,79.12
00-0032058,00-0037012,37.18
00-0032058,00-0037525,57.72
00-0032058,00-0037827,34.62
00-0032058,00-0037828,26.619999999999997
00-0032058,00-0037834,174.14
00-0032214,00-0033280,330.68
00-0032214,00-0033288,170.72
00-0032214,00-0034073,27.919999999999998
00-0032214,00-0034407,55.52
00-0032214,00-0035719,152.32
00-0032214,00-0036259,65.72
00-0032214,00-0036261,172.11999999999998
00-0032214,00-0036429,11.42
00-0032214,00-0036567,65.82000000000001
00-0032214,00-0037012,23.88
00-0032214,00-0037525,44.42
00-0032214,00-0037827,21.32
00-0032214,00-0037828,13.32
00-0032214,00-0037834,160.83999999999997
00-0033280,00-0033288,1225.3799999999999
00-0033280,00-0034073,736.98
00-0033280,00-0034407,782.48
00-0033280,00-0035719,1197.3799999999999
00-0033280,00-0036259,994.22
00-0033280,00-0036261,1145.28
00-0033280,00-0036429,722.48
00-0033280,00-0036567,822.6800000000001
00-0033280,00-0037012,337.44
00-0033280,00-0037525,930.78
00-0033280,00-0037827,731.28
00-0033280,00-0037828,326.88
00-0033280,00-0037834,1512.3200000000002
00-0033288,00-0034407,383.62
00-0033288,00-0037525,657.72
00-0033288,00-0037827,332.4200000000001
00-0033288,00-0037828,166.92000000000002
00-0033288,00-0037834,1239.26
00-0034073,00-0034407,167.62
00-0034073,00-0037525,98.12
00-0034073,00-0037827,35.42
00-0034073,00-0037828,24.119999999999997
00-0034073,00-0037834,516.8
00-0034407,00-0035719,409.62
00-0034407,00-0036259,177.56
00-0034407,00-0036261,424.72
00-0034407,00-0036429,157.22
00-0034407,00-0036567,172.32
00-0034407,00-0037012,62.28
00-0034407,00-0037525,143.62
00-0034407,00-0037827,80.92
00-0034407,00-0037828,51.72
00-0034407,00-0037834,562.3
00-0035719,00-0037525,629.72
00-0035719,00-0037827,358.4200000000001
00-0035719,00-0037828,148.52
00-0035719,00-0037834,1211.26
00-0036259,00-0037525,426.56000000000006
00-0036259,00-0037827,126.36000000000001
00-0036259,00-0037828,61.919999999999995
00-0036259,00-0037834,1008.1
00-0036261,00-0037525,577.62
00-0036261,00-0037827,373.52
